Date,Day,Cat.Id,Household.Id,Name,Breed,Age,Sex,Other.Cats,Desexed,Microchipped,Overall.Bark.points,Health.Index,Calories,Sleep.score,kms,Activity.Index,Play,Active,Rest,Notes,Activity.Total
44082,Tuesday,10,6,Bunte,Oriental,5,F,2,1,,9988,87,392,78,6.63,109,64,697,679,,1440
44083,Wednesday,10,6,Bunte,Oriental,5,F,2,1,,9177,87,371,77,6.1,99,57,696,687,,1440
44084,Thursday,10,6,Bunte,Oriental,5,F,2,1,,11340,87,427,56,4.27,123,107,738,595,,1440
44085,Friday,10,6,Bunte,Oriental,5,F,2,1,,8088,87,342,70,5.37,86,29,788,623,,1440
44086,Saturday,10,6,Bunte,Oriental,5,F,2,1,,9817,85,387,76,6.52,106,46,735,659,,1440
44087,Sunday,10,6,Bunte,Oriental,5,F,2,1,,7816,85,335,72,5.2,84,39,720,681,,1440
44088,Monday,10,6,Bunte,Oriental,5,F,2,1,,7059,82,315,69,4.68,76,45,626,769,,1440
44089,Tuesday,10,6,Bunte,Oriental,5,F,2,1,,7645,82,330,70,5.08,84,38,705,697,,1440
44090,Wednesday,10,6,Bunte,Oriental,5,F,2,1,,8985,84,366,74,5.97,99,62,757,621,,1440
44091,Thursday,10,6,Bunte,Oriental,5,F,2,1,,8886,85,363,75,5.91,98,29,694,717,,1440
44092,Friday,10,6,Bunte,Oriental,5,F,2,1,,10330,86,401,56,6.87,113,19,873,548,,1440
44093,Saturday,10,6,Bunte,Oriental,5,F,2,1,,7127,84,317,78,4.73,78,13,719,708,,1440
44094,Sunday,10,6,Bunte,Oriental,5,F,2,1,,9890,84,389,74,6.56,110,29,781,630,,1440
44095,Monday,10,6,Bunte,Oriental,5,F,2,1,,6402,79,298,72,4.25,73,51,632,757,,1440
44096,Tuesday,10,6,Bunte,Oriental,5,F,2,1,,7506,83,327,74,4.99,83,64,649,727,,1440
44097,Wednesday,10,6,Bunte,Oriental,5,F,2,1,,5930,80,286,70,3.94,66,38,624,778,,1440
44098,Thursday,10,6,Bunte,Oriental,5,F,2,1,,5750,78,281,72,3.81,65,27,691,722,,1440
44099,Friday,10,6,Bunte,Oriental,5,F,2,1,,6403,79,298,72,4.25,73,51,632,757,,1440
44100,Saturday,10,6,Bunte,Oriental,5,F,2,1,,6509,79,301,68,4.33,75,42,672,726,,1440
43949,Tuesday,11,7,Charlie Childs,Tabby,5,M,1,1,,3899,65,256,65,2.67,146,14,667,759,,1440
43950,Wednesday,11,7,Charlie Childs,Tabby,5,M,1,1,,3950,67,258,77,2.7,132,14,642,784,,1440
43951,Thursday,11,7,Charlie Childs,Tabby,5,M,1,1,,2347,65,212,83,1.61,74,7,492,941,,1440
43952,Friday,11,7,Charlie Childs,Tabby,5,M,1,1,,2559,62,218,60,1.75,84,8,554,877,,1439
43953,Saturday,11,7,Charlie Childs,Tabby,5,M,1,1,,2764,64,224,75,1.9,93,6,583,851,,1440
43954,Sunday,11,7,Charlie Childs,Tabby,5,M,1,1,,2913,65,228,71,2,99,5,578,856,,1439
43955,Monday,11,7,Charlie Childs,Tabby,5,M,1,1,,2625,65,220,59,1.8,89,7,557,876,,1440
43956,Tuesday,11,7,Charlie Childs,Tabby,5,M,1,1,,3208,65,237,65,2.19,110,9,645,786,,1440
43957,Wednesday,11,7,Charlie Childs,Tabby,5,M,1,1,,2626,66,220,87,1.8,89,4,562,874,,1440
43958,Thursday,11,7,Charlie Childs,Tabby,5,M,1,1,,3234,66,237,68,2.22,111,5,632,803,,1440
43959,Friday,11,7,Charlie Childs,Tabby,5,M,1,1,,2687,66,221,80,1.83,92,5,550,885,,1440
43960,Saturday,11,7,Charlie Childs,Tabby,5,M,1,1,,3170,66,235,71,2.17,109,13,554,873,,1440
43961,Sunday,11,7,Charlie Childs,Tabby,5,M,1,1,,2801,66,225,60,1.92,95,9,547,884,"Whole family left the house for the first time, from 11:30am - 4:30pm. Charlie at home with one other cat.",1440
43962,Monday,11,7,Charlie Childs,Tabby,5,M,1,1,,2840,65,226,81,1.95,97,3,566,871,,1440
43963,Tuesday,11,7,Charlie Childs,Tabby,5,M,1,1,,2943,66,229,88,2.01,101,13,573,854,,1440
43964,Wednesday,11,7,Charlie Childs,Tabby,5,M,1,1,,2741,65,223,56,1.88,94,5,570,865,,1440
43965,Thursday,11,7,Charlie Childs,Tabby,5,M,1,1,,3469,66,244,57,2.38,119,10,602,828,,1440
43966,Friday,11,7,Charlie Childs,Tabby,5,M,1,1,,2824,66,225,83,1.93,96,9,593,838,,1440
43967,Saturday,11,7,Charlie Childs,Tabby,5,M,1,1,,2762,65,224,65,1.9,94,3,593,843,,1439
43968,Sunday,11,7,Charlie Childs,Tabby,5,M,1,1,,2284,64,210,83,1.56,78,2,534,874,,1410
43969,Monday,11,7,Charlie Childs,Tabby,5,M,1,1,,2833,64,226,83,1.95,98,7,608,825,,1440
43970,Tuesday,11,7,Charlie Childs,Tabby,5,M,1,1,,3002,66,231,81,2.06,104,5,589,846,,1440
43971,Wednesday,11,7,Charlie Childs,Tabby,5,M,1,1,,2660,66,221,71,1.82,92,1,603,836,,1440
43972,Thursday,11,7,Charlie Childs,Tabby,5,M,1,1,,2909,65,228,59,2,101,8,595,837,,1440
43973,Friday,11,7,Charlie Childs,Tabby,5,M,1,1,,2850,66,226,65,1.95,99,6,565,869,,1440
43974,Saturday,11,7,Charlie Childs,Tabby,5,M,1,1,,2407,65,213,75,1.64,83,5,560,875,,1440
43961,Sunday,12,8,Berli,Domestic Long Hair,5,M,2,1,,2899,66,223,75,1.98,80,5,606,828,,1439
43962,Monday,12,8,Berli,Domestic Long Hair,5,M,2,1,,3167,65,231,51,2.16,90,7,654,779,,1440
43963,Tuesday,12,8,Berli,Domestic Long Hair,5,M,2,1,,3552,66,242,61,2.41,102,13,637,790,,1440
43964,Wednesday,12,8,Berli,Domestic Long Hair,5,M,2,1,,2655,65,217,78,1.8,76,6,568,866,,1440
43965,Thursday,12,8,Berli,Domestic Long Hair,5,M,2,1,,2954,64,225,71,2.01,87,2,687,751,,1440
43966,Friday,12,8,Berli,Domestic Long Hair,5,M,2,1,,3654,66,246,67,2.49,109,15,676,749,,1440
43967,Saturday,12,8,Berli,Domestic Long Hair,5,M,2,1,,2022,64,199,70,1.38,59,0,600,840,,1440
43968,Sunday,12,8,Berli,Domestic Long Hair,5,M,2,1,,3100,63,229,75,2.11,94,9,607,824,,1440
43969,Monday,12,8,Berli,Domestic Long Hair,5,M,2,1,,2767,65,220,80,1.88,84,1,701,738,,1440
43970,Tuesday,12,8,Berli,Domestic Long Hair,5,M,2,1,,4011,67,255,61,2.74,124,10,743,666,,1419
43971,Wednesday,12,8,Berli,Domestic Long Hair,5,M,2,1,,4047,67,256,73,2.75,123,24,590,826,,1440
43972,Thursday,12,8,Berli,Domestic Long Hair,5,M,2,1,,3621,67,244,74,2.46,109,15,581,844,,1440
43973,Friday,12,8,Berli,Domestic Long Hair,5,M,2,1,,2793,66,2793,73,1.9,83,5,610,825,,1440
43974,Saturday,12,8,Berli,Domestic Long Hair,5,M,2,1,,2572,64,2572,55,1.75,77,1,617,822,,1440
43975,Sunday,12,8,Berli,Domestic Long Hair,5,M,2,1,,3173,65,3173,72,2.16,96,9,565,866,,1440
43976,Monday,12,8,Berli,Domestic Long Hair,5,M,2,1,,3301,67,3301,58,2.25,101,8,692,740,,1440
43977,Tuesday,12,8,Berli,Domestic Long Hair,5,M,2,1,,3499,67,3499,78,2.38,107,8,670,762,,1440
43978,Wednesday,12,8,Berli,Domestic Long Hair,5,M,2,1,,4271,67,4271,62,2.91,130,9,750,681,,1440
43979,Thursday,12,8,Berli,Domestic Long Hair,5,M,2,1,,3829,67,3829,84,2.61,115,17,681,742,,1440
43980,Friday,12,8,Berli,Domestic Long Hair,5,M,2,1,,3238,67,3238,80,2.2,96,11,646,783,,1440
43981,Saturday,12,8,Berli,Domestic Long Hair,5,M,2,1,,3268,66,3268,42,2.22,97,7,637,796,,1440
43982,Sunday,12,8,Berli,Domestic Long Hair,5,M,2,1,,4326,67,4326,69,2.94,129,11,740,689,,1440
43983,Monday,12,8,Berli,Domestic Long Hair,5,M,2,1,,3263,67,3263,75,2.22,96,7,657,775,,1439
43984,Tuesday,12,8,Berli,Domestic Long Hair,5,M,2,1,,4950,67,4950,51,3.36,147,25,777,638,,1440
43985,Wednesday,12,8,Berli,Domestic Long Hair,5,M,2,1,,3356,67,3356,60,2.28,98,4,714,722,,1440
43986,Thursday,12,8,Berli,Domestic Long Hair,5,M,2,1,,3456,67,3456,73,2.35,101,11,634,795,,1440
43987,Friday,12,8,Berli,Domestic Long Hair,5,M,2,1,,4041,67,4041,52,2.75,117,15,745,680,,1440
43961,Sunday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,2189,63,164,83,1.4,78,7,481,952,,1440
43962,Monday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,2842,64,179,62,1.82,104,5,507,928,,1440
43963,Tuesday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,2099,64,162,72,1.34,76,2,433,975,,1410
43964,Wednesday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,2722,64,176,89,1.74,101,10,485,945,,1440
43965,Thursday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,2864,66,179,65,1.82,106,6,562,872,,1440
43966,Friday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,1760,64,154,89,1.13,65,1,403,1032,,1436
43967,Saturday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,3269,65,189,86,2.08,124,12,471,957,,1440
43968,Sunday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,2453,66,170,75,1.56,91,5,527,908,,1440
43969,Monday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,3002,66,182,85,1.91,113,6,574,860,,1440
43970,Tuesday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,2614,66,174,83,1.67,97,3,526,911,,1440
43971,Wednesday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,2587,65,173,83,1.64,96,3,465,972,,1440
43972,Thursday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,2587,65,173,83,1.64,86,3,468,969,,1440
43973,Friday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,2318,64,167,86,1.48,77,0,443,997,,1440
43974,Saturday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,2045,63,161,50,1.3,135,13,483,944,,1440
43975,Sunday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,3537,66,195,66,2.25,121,12,527,901,,1440
43976,Monday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,3234,66,188,89,2.06,120,6,564,870,,1440
43977,Tuesday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,3246,66,188,89,2.08,101,8,458,974,,1440
43978,Wednesday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,2763,66,177,71,1.75,118,6,591,843,,1440
43979,Thursday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,2763,66,177,66,1.75,108,12,477,951,,1440
43980,Friday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,3229,66,188,78,2.06,88,2,450,988,,1440
43981,Saturday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,2961,66,181,88,1.88,118,3,569,868,,1440
43982,Sunday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,2419,66,188,61,2.06,93,8,469,963,,1440
43983,Monday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,2567,66,172,83,1.64,122,5,586,849,,1440
43984,Tuesday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,3348,66,190,68,2.14,87,8,455,977,,1440
43985,Wednesday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,2428,66,169,78,1.54,94,7,466,967,,1440
43986,Thursday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,2598,65,173,84,1.66,94,5,508,927,,1440
43987,Friday,13,8,Maeowl,Domestic Short Hair,6,F,2,1,,2614,65,174,87,1.66,105,7,507,926,,1440
44250,Tuesday,14,9,Sam,Domestic Short Hair,2,M,2,1,,3269,67,234,82,2.22,133,6,608,826,,1440
44251,Wednesday,14,9,Sam,Domestic Short Hair,2,M,2,1,,2914,67,224,87,1.98,111,10,545,885,,1440
44252,Thursday,14,9,Sam,Domestic Short Hair,2,M,2,1,,2178,64,203,72,1.48,81,1,504,935,,1440
44253,Friday,14,9,Sam,Domestic Short Hair,2,M,2,1,,2795,64,220,77,1.9,107,2,541,897,,1440
44254,Saturday,14,9,Sam,Domestic Short Hair,2,M,2,1,,2612,66,215,66,1.77,99,5,538,897,,1440
44255,Sunday,14,9,Sam,Domestic Short Hair,2,M,2,1,,2864,65,222,82,1.95,109,5,622,813,,1440
44256,Monday,14,9,Sam,Domestic Short Hair,2,M,2,1,,3223,67,233,83,2.19,121,5,614,821,,1440
44257,Tuesday,14,9,Sam,Domestic Short Hair,2,M,2,1,,3759,67,248,81,2.56,139,16,568,856,,1440
44258,Wednesday,14,9,Sam,Domestic Short Hair,2,M,2,1,,3006,67,226,82,2.04,107,3,596,841,,1440
44259,Thursday,14,9,Sam,Domestic Short Hair,2,M,2,1,,3291,67,235,73,2.24,117,8,574,858,,1440
44260,Friday,14,9,Sam,Domestic Short Hair,2,M,2,1,,2860,68,222,68,1.95,100,5,530,905,,1440
44261,Saturday,14,9,Sam,Domestic Short Hair,2,M,2,1,,2728,66,219,84,1.85,96,6,542,892,,1440
44262,Sunday,14,9,Sam,Domestic Short Hair,2,M,2,1,,3139,66,230,72,2.14,110,6,639,795,,1440
44263,Monday,14,9,Sam,Domestic Short Hair,2,M,2,1,,3093,67,229,73,2.11,108,5,614,821,,1440
44264,Tuesday,14,9,Sam,Domestic Short Hair,2,M,2,1,,2815,66,221,75,1.91,98,6,584,850,,1440
44265,Wednesday,14,9,Sam,Domestic Short Hair,2,M,2,1,,1951,63,197,86,1.34,68,2,447,991,,1440
44266,Thursday,14,9,Sam,Domestic Short Hair,2,M,2,1,,2988,64,226,60,2.03,106,5,643,792,,1440
44267,Friday,14,9,Sam,Domestic Short Hair,2,M,2,1,,2115,65,201,50,1.43,74,3,536,901,,1440
44268,Saturday,14,9,Sam,Domestic Short Hair,2,M,2,1,,3524,66,241,65,2.4,126,12,644,784,,1440
44269,Sunday,14,9,Sam,Domestic Short Hair,2,M,2,1,,3267,67,234,60,2.22,115,11,575,854,,1440
44270,Monday,14,9,Sam,Domestic Short Hair,2,M,2,1,,2877,67,223,79,1.96,101,9,578,853,,1440
44271,Tuesday,14,9,Sam,Domestic Short Hair,2,M,2,1,,2060,64,200,68,1.4,72,2,518,920,,1440
44272,Wednesday,14,9,Sam,Domestic Short Hair,2,M,2,1,,2913,64,224,52,1.98,103,6,662,772,,1440
44273,Thursday,14,9,Sam,Domestic Short Hair,2,M,2,1,,2138,64,202,56,1.45,75,3,514,923,,1440
44274,Friday,14,9,Sam,Domestic Short Hair,2,M,2,1,,2816,64,221,47,1.91,100,5,597,838,,1440
44275,Saturday,14,9,Sam,Domestic Short Hair,2,M,2,1,,3175,66,231,51,2.16,113,7,676,757,,1440
44276,Sunday,14,9,Sam,Domestic Short Hair,2,M,2,1,,4803,67,277,78,3.27,171,19,758,663,,1440
44191,Saturday,15,10,Belibutton,Maine Coon,5,F,1,1,,3384,66,321,40,2.53,139,0,627,813,,1440
44192,Sunday,15,10,Belibutton,Maine Coon,5,F,1,1,,3388,66,322,58,2.53,129,4,614,822,,1440
44193,Monday,15,10,Belibutton,Maine Coon,5,F,1,1,,3340,67,320,49,2.49,121,9,605,826,,1440
44194,Tuesday,15,10,Belibutton,Maine Coon,5,F,1,1,,3173,67,313,43,2.37,112,5,613,822,,1440
44195,Wednesday,15,10,Belibutton,Maine Coon,5,F,1,1,,2864,66,301,56,2.14,100,0,586,854,,1440
44196,Thursday,15,10,Belibutton,Maine Coon,5,F,1,1,,2633,64,293,58,1.96,92,0,599,841,,1440
44197,Friday,15,10,Belibutton,Maine Coon,5,F,1,1,,3078,65,310,58,2.3,108,2,568,870,,1440
44198,Saturday,15,10,Belibutton,Maine Coon,5,F,1,1,,3837,66,339,51,2.86,134,3,641,796,,1440
44199,Sunday,15,10,Belibutton,Maine Coon,5,F,1,1,,3660,67,332,54,2.74,124,8,638,794,,1440
44200,Monday,15,10,Belibutton,Maine Coon,5,F,1,1,,2576,66,290,50,1.93,86,5,527,908,,1440
44201,Tuesday,15,10,Belibutton,Maine Coon,5,F,1,1,,3339,65,320,60,2.49,112,4,602,834,,1440
44202,Wednesday,15,10,Belibutton,Maine Coon,5,F,1,1,,3504,67,326,49,2.62,117,9,627,804,,1440
44203,Thursday,15,10,Belibutton,Maine Coon,5,F,1,1,,5185,67,390,58,3.88,171,17,630,793,,1440
44204,Friday,15,10,Belibutton,Maine Coon,5,F,1,1,,3392,67,322,60,2.54,107,6,570,864,,1440
44205,Saturday,15,10,Belibutton,Maine Coon,5,F,1,1,,2824,66,300,49,2.11,89,2,552,886,,1440
44206,Sunday,15,10,Belibutton,Maine Coon,5,F,1,1,,3113,65,311,63,2.33,99,5,592,843,,1440
44207,Monday,15,10,Belibutton,Maine Coon,5,F,1,1,,3320,66,319,78,2.48,105,13,516,911,,1440
44208,Tuesday,15,10,Belibutton,Maine Coon,5,F,1,1,,2803,65,299,70,2.09,89,0,502,938,,1440
44209,Wednesday,15,10,Belibutton,Maine Coon,5,F,1,1,,3287,65,318,74,2.46,105,5,593,842,,1440
44210,Thursday,15,10,Belibutton,Maine Coon,5,F,1,1,,2645,65,293,69,1.98,84,4,496,940,,1440
44211,Friday,15,10,Belibutton,Maine Coon,5,F,1,1,,2802,64,299,72,2.09,90,2,549,889,,1440
44212,Saturday,15,10,Belibutton,Maine Coon,5,F,1,1,,3102,65,311,63,2.32,100,2,575,863,,1440
44213,Sunday,15,10,Belibutton,Maine Coon,5,F,1,1,,2785,65,298,63,2.08,89,4,536,900,,1440
44214,Monday,15,10,Belibutton,Maine Coon,5,F,1,1,,2575,64,290,58,1.93,83,3,496,941,,1440
44215,Tuesday,15,10,Belibutton,Maine Coon,5,F,1,1,,2736,64,297,68,2.04,89,3,559,878,,1440
44216,Wednesday,15,10,Belibutton,Maine Coon,5,F,1,1,,2321,63,281,70,1.74,76,2,485,953,,1440
44217,Thursday,15,10,Belibutton,Maine Coon,5,F,1,1,,2551,63,290,71,1.9,84,4,482,954,,1440
44191,Saturday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2407,66,336,54,1.9,105,3,517,920,,1440
44192,Sunday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2270,66,329,56,1.79,98,4,473,963,,1440
44193,Monday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2469,66,339,61,1.95,107,5,526,909,,1440
44194,Tuesday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2653,66,347,52,2.09,114,2,555,883,,1440
44195,Wednesday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2201,66,326,65,1.74,93,2,496,942,,1440
44196,Thursday,16,10,Bubbi King,Ragdoll,6,M,1,1,,1953,64,315,64,1.53,83,0,471,969,,1440
44197,Friday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2625,66,346,73,2.06,114,3,541,896,,1440
44198,Saturday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2005,66,317,57,1.58,86,1,478,961,,1440
44199,Sunday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2595,66,344,57,2.04,112,3,539,898,,1440
44200,Monday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2108,66,322,48,1.66,90,2,506,932,,1440
44201,Tuesday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2431,66,337,67,1.92,105,5,502,933,,1440
44202,Wednesday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2273,66,330,63,1.79,98,2,505,933,,1440
44203,Thursday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2208,66,327,65,1.74,95,1,532,907,,1440
44204,Friday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2415,66,336,47,1.9,104,1,530,909,,1440
44205,Saturday,16,10,Bubbi King,Ragdoll,6,M,1,1,,3362,66,379,65,2.64,145,4,501,935,,1440
44206,Sunday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2661,66,347,74,2.09,112,2,549,889,,1440
44207,Monday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2370,66,334,76,1.87,99,1,483,956,,1440
44208,Tuesday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2100,65,322,77,1.66,88,1,451,988,,1440
44209,Wednesday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2489,65,339,77,1.96,105,2,521,917,,1440
44210,Thursday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2350,66,333,81,1.85,99,1,508,931,,1440
44211,Friday,16,10,Bubbi King,Ragdoll,6,M,1,1,,1823,64,309,73,1.43,77,0,441,999,,1440
44212,Saturday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2192,64,326,76,1.72,93,1,515,924,,1440
44213,Sunday,16,10,Bubbi King,Ragdoll,6,M,1,1,,2393,66,335,78,1.88,102,4,512,924,,1440
44214,Monday,16,10,Bubbi King,Ragdoll,6,M,1,1,,1578,64,298,75,1.24,67,0,413,1027,,1440
44215,Tuesday,16,10,Bubbi King,Ragdoll,6,M,1,1,,1900,62,313,80,1.5,82,0,460,980,,1440
44216,Wednesday,16,10,Bubbi King,Ragdoll,6,M,1,1,,1585,62,298,78,1.24,69,1,441,998,,1440
44217,Thursday,16,10,Bubbi King,Ragdoll,6,M,1,1,,1980,62,316,75,1.56,87,2,469,969,,1440
44323,Friday,17,11,Felix,Domestic Short Hair,3,M,2,1,,4187,69,481,67,4.07,123,17,672,751,,1440
44324,Saturday,17,11,Felix,Domestic Short Hair,3,M,2,1,,4187,66,396,70,2.66,75,4,636,800,,1440
44325,Sunday,17,11,Felix,Domestic Short Hair,3,M,2,1,,3834,66,487,75,4.18,125,20,739,681,,1440
44326,Monday,17,11,Felix,Domestic Short Hair,3,M,2,1,,3834,68,486,53,4.17,120,24,701,715,,1440
44327,Tuesday,17,11,Felix,Domestic Short Hair,3,M,2,1,,3770,68,479,76,4.04,113,17,684,739,,1440
44328,Wednesday,17,11,Felix,Domestic Short Hair,3,M,2,1,,3770,67,434,78,3.3,90,9,629,802,,1440
44330,Friday,17,11,Felix,Domestic Short Hair,3,M,2,1,,4697,67,436,57,3.33,92,11,712,717,,1440
44331,Saturday,17,11,Felix,Domestic Short Hair,3,M,2,1,,4697,66,439,74,3.38,94,15,645,780,,1440
44332,Sunday,17,11,Felix,Domestic Short Hair,3,M,2,1,,4697,66,424,72,3.14,87,6,685,749,,1440
44333,Monday,17,11,Felix,Domestic Short Hair,3,M,2,1,,3388,66,436,73,3.33,94,13,689,738,,1440
44334,Tuesday,17,11,Felix,Domestic Short Hair,3,M,2,1,,4329,67,448,74,3.52,100,8,669,763,,1440
44335,Wednesday,17,11,Felix,Domestic Short Hair,3,M,2,1,,3539,66,406,68,2.83,80,6,591,843,,1440
44336,Thursday,17,11,Felix,Domestic Short Hair,3,M,2,1,,4326,67,498,73,4.36,125,19,738,683,,1440
44337,Friday,17,11,Felix,Domestic Short Hair,3,M,2,1,,4329,68,454,78,3.64,103,7,700,733,,1440
44338,Saturday,17,11,Felix,Domestic Short Hair,3,M,2,1,,4329,67,440,73,3.4,96,11,658,771,,1440
44339,Sunday,17,11,Felix,Domestic Short Hair,3,M,2,1,,4329,66,408,73,2.85,81,6,668,766,,1440
44340,Monday,17,11,Felix,Domestic Short Hair,3,M,2,1,,4145,66,454,57,3.64,104,8,739,693,,1440
44341,Tuesday,17,11,Felix,Domestic Short Hair,3,M,2,1,,4325,68,492,38,4.26,121,8,829,603,,1440
44342,Wednesday,17,11,Felix,Domestic Short Hair,3,M,2,1,,4451,68,430,70,3.23,91,5,740,695,,1440
44343,Thursday,17,11,Felix,Domestic Short Hair,3,M,2,1,,4444,68,471,68,3.91,111,15,722,703,,1440
44344,Friday,17,11,Felix,Domestic Short Hair,3,M,2,1,,4643,79,470,79,3.89,110,20,693,727,,1440
44345,Saturday,17,11,Felix,Domestic Short Hair,3,M,2,1,,4643,63,487,63,4.17,117,22,666,752,,1440
44346,Sunday,17,11,Felix,Domestic Short Hair,3,M,2,1,,4078,67,413,76,2.95,82,7,651,782,,1440
44347,Monday,17,11,Felix,Domestic Short Hair,3,M,2,1,,3995,67,482,75,4.09,115,23,705,712,,1440
44348,Tuesday,17,11,Felix,Domestic Short Hair,3,M,2,1,,4101,68,435,60,3.32,93,6,654,780,,1440
44349,Wednesday,17,11,Felix,Domestic Short Hair,3,M,2,1,,4078,66,430,67,3.22,90,4,682,754,,1440
44323,Friday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,4143,69,394,77,3.94,128,11,728,701,,1440
44324,Saturday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,4143,66,308,76,2.27,69,8,590,842,,1440
44325,Sunday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,5394,67,395,75,3.8,123,19,762,659,,1440
44326,Monday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,3958,68,410,67,3.8,133,37,698,705,,1440
44327,Tuesday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,4772,69,408,73,4.22,125,36,681,723,,1440
44328,Wednesday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,4772,69,406,76,4.18,121,19,693,728,,1440
44329,Thursday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,4772,69,379,78,3.64,103,20,716,704,,1440
44330,Friday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,5004,66,320,63,2.51,70,3,676,761,,1440
44331,Saturday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,5004,65,375,69,3.57,103,15,688,737,,1440
44332,Sunday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,5004,67,348,70,3.06,88,5,690,745,,1440
44333,Monday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,3383,66,362,71,3.32,97,19,724,697,,1440
44334,Tuesday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,4464,67,371,80,3.49,102,15,634,791,,1440
44335,Wednesday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,4403,67,353,75,3.14,91,10,628,802,,1440
44336,Thursday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,4474,66,354,79,3.15,93,14,685,741,,1440
44337,Friday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,4474,68,388,80,3.83,112,14,702,724,,1440
44338,Saturday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,4474,68,364,69,3.35,98,16,664,760,,1440
44339,Sunday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,4474,65,307,68,2.24,66,3,686,751,,1440
44340,Monday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,3480,65,365,71,3.36,71,7,764,669,,1440
44341,Tuesday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,3898,68,392,40,3.91,116,8,821,611,,1440
44342,Wednesday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,4015,68,364,77,3.36,99,14,689,737,,1440
44343,Thursday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,4154,68,379,80,3.65,108,20,663,757,,1440
44344,Friday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,4497,68,371,81,3.51,103,10,717,713,,1440
44345,Saturday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,4497,68,371,84,3.49,103,21,605,814,,1440
44346,Sunday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,3988,68,403,67,4.12,121,24,667,749,,1440
44347,Monday,18,11,Ollie,Domestic Short Hair,3,M,2,1,,4152,68,422,72,4.47,131,35,669,736,,1440
